212354913600	8898484.5307506062	31412974.810840905	12968203.062706629	6.6465297309031577	69.596495328840291	29.668272365963798
212355000000	9384962.6842437219	37104394.498819746	15398487.01249915	4.7498885077190982	62.52105872117054	26.739606797606552
212355086400	9736427.0839516763	42265928.878533922	17608937.032433458	3.4594127137626831	57.180252363910085	24.51881928323467
212355172800	9992638.0532560926	47016017.510598987	19648003.353389215	2.51619493013138	52.920713042798475	22.741474343795513
212355259200	10177493.46123478	51431586.051347658	21547292.132602002	1.7923622774349368	49.39331110195296	21.26551787172988
212355345600	10306606.256276846	55566240.536264569	23328902.861455429	1.2169146027081668	46.391161522907815	20.006430140051567
212355432000	10390802.136386082	59459265.878524467	25009075.210308507	0.74701896492404074	43.782304709703659	18.910125165332762
212355518400	10437930.84941311	63140563.327607416	26600197.777257148	0.35517965219699427	41.477790534351136	17.940046469591451
212355604800	10453886.540198583	66633574.423895247	28112001.414906904	0.022872795142743062	39.415021444395371	17.070408680366402
212355691200	10443220.844638342	69957117.226154953	29552310.617135145	-0.26287350406743071	37.548396165863259	16.282390133695287
212355777600	10409530.622214334	73126594.465585202	30927539.019591726	-0.51143590559017649	35.843739121368266	15.561860322318372
212355864000	10355713.595476236	76154819.297714114	32243028.737108164	-0.72977411710648898	34.274822953816987	14.897958140507891
212355950400	10284142.831736108	79052597.787514478	33503290.151277021	-0.9231711299034806	32.821110671358809	14.282166989382603
212356036800	10196789.364448989	81829150.896657884	34712175.898223504	-1.0957151756649004	31.466240219808078	13.707692939627167
212356123200	10095310.550080232	84492427.342220515	35873010.045117967	-1.2506232635645103	30.19697802462742	13.169034665544908
212356209600	9981115.1324699558	87049340.100542545	36988685.864374705	-1.3904641853734676	29.002478425468638	12.661678665582036
212356296000	9855412.0708923601	89505948.384570643	38061741.154350333	-1.5173158256817354	27.873748160825734	12.181878588115447
212356382400	9719247.8020621557	91867599.808095098	39094417.144664235	-1.6328784146474726	26.803251716083839	11.726492411997933
212356468800	9573535.1025524326	94139042.961552873	40088705.187826984	-1.7385575525103374	25.784615535494382	11.29286028172336
212356555200	9419075.745557772	96324517.644123927	41046384.217856869	-1.8355260682849437	24.812402960156366	10.87871145930273
212356641600	9256578.4999654833	98427828.001843959	41969051.13876342	-1.9247707864506898	23.881940627507117	10.482092484104202
212356728000	9086673.5867098849	100452402.38144837	42858145.713095687	-2.0071283524880199	22.989182914192678	10.101311026334866
212356814400	8909924.4041860253	102401342.7703013	43714971.135616519	-2.0833130087449656	22.130604886256577	9.734891511028362
212356900800	8726837.1266825199	104277465.95147584	44540711.170983456	-2.1539383656724436	21.303116899634844	9.3815396891178313
212356987200	8537868.6254842002	106083338.04215585	45336444.545747563	-2.2195346394772741	20.503995819671761	9.040114081815247
212357073600	8343433.0574588338	107821303.66288091	46103157.110298596	-2.2805624261743969	19.730829150705738	8.7096027685186499
212357160000	8143907.3836916117	109493510.73657423	46841752.184611775	-2.3374238023921712	18.98146928441043	8.3891043658847657
212357246400	7939636.0227791304	111101931.69287825	47553059.409035802	-2.3904713424051223	18.253995756013254	8.0778123260262387
212357332800	7730934.7987623308	112648381.69672936	48237842.356735677	-2.4400154962512053	17.546683890783019	7.7750018850787121
212357419200	7518094.3100353908	114134534.39710291	48896805.113539696	-2.4863306679557056	16.857978590164588	7.4800191447510276
212357505600	7301382.8185984185	115561935.60408744	49530597.994855098	-2.5296602548810765	16.186472278367333	7.1922718814459952
212357592000	7081048.7427573344	116932015.20220304	50139822.527065121	-2.5702208500051196	15.530886250210372	6.9112217685822479
212357678400	6857322.8158205049	118246097.58484611	50725035.812315248	-2.6082057660102187	14.890054803487784	6.6363777563758983
212357764800	6630419.9664928913	119505410.81154194	51286754.360052094	-2.643788005430562	14.262911678608546	6.3672904112764739
212357851200	6400540.960700565	120711094.6914372	51825457.470580049	-2.6771227765615309	13.648478404564919	6.1035470485402277
212357937600	6167873.8452975294	121864207.91677395	52341590.221332684	-2.7083496335216064	13.045854248839625	5.8447675325843358
212358024000	5932595.2191064376	122965734.39676425	52835566.119186707	-2.7375943048406159	12.454207502425906	5.5906006332985143
212358110400	5694871.3578864541	124016588.88654871	53307769.457922652	-2.7649702617669858	11.872767895108591	5.3407208532550268
212358196800	5454859.2136985678	125017622.00234108	53758557.418824419	-2.7905800682649216	11.30081996715165	5.0948256535231806
212358283200	5212707.3054454569	125969624.70140779	54188261.947280921	-2.8145165470641533	10.737697252583482	4.8526330178296773
212358369600	4968556.5166989649	126873332.28589493	54597191.429794908	-2.8368637898094464	10.182777158198375	4.6138793068829216
212358456000	4722540.810114244	127729427.99823046	54985632.200068057	-2.8576980349061412	9.6354764312661807	4.3783173582038284
212358542400	4474787.8731097737	128538546.23962364	55353849.88676291	-2.8770884319774561	9.0952471416868406	4.1457148006528968
212358628800	4225419.6999292616	129301275.46737598	55702090.626707166	-2.8950977093939447	8.5615730988964458	3.9158525503155666
212358715200	3974553.1217098036	130018160.79298425	56030582.152227446	-2.9117827580059519	8.033966652176403	3.6885234664461986
212358801600	3722300.2874246147	130689706.32419696	56339534.771101639	-2.9271951426729879	7.511965814981254	3.463531142580341
212358888000	3468769.1048134617	131316377.26703756	56629142.245412536	-2.941381550845076	6.9951316768332479	3.2406888176900224
212358974400	3214063.6440139199	131898601.81779124	56899582.58210092	-2.9543841863843316	6.4830460603663269	3.0198183895966317
212359060800	2958284.5100310342	132436772.86019526	57151018.741379291	-2.9662411153063473	5.9753093948332801	2.800749518695131
212359147200	2701529.1862731776	132931249.48918152	57383599.272092998	-2.9769865692877153	5.4715387747636495	2.5833188088461871
212359233600	2443892.3550976133	133382358.37093422	57597458.877831891	-2.9866512117092681	4.9713661844575796	2.3673690574121729
212359320000	2185466.1943512056	133790394.96037512	57792718.923009433	-2.9952623705626755	4.4744368590657952	2.152748562078143
212359406400	1926340.6580632746	134155624.57728499	57969487.878848128	-3.0028442415291372	3.980407774210148	1.9393104812101278
212359492800	1666603.738778316	134478283.36019266	58127861.71773798	-3.0094180644264208	3.4889462379466547	1.7269122366325571
212359579200	1406341.7152208677	134758579.10272577	58267924.257736184	-3.0150022754764172	2.9997285733842038	1.5154149539386093
212359665600	1145639.3901643881	134996691.97682324	58389747.458764955	-3.0196126374763308	2.5124388841493119	1.30468293710019
212359752000	884580.31601992098	135192775.15467542	58493391.675825022	-3.0232623497820006	2.026767882615959	1.0945831688165626
212359838400	623247.01159003191	135346955.33156386	58578905.869918361	-3.0259621395253271	1.5424117734422056	0.88498483347311052
212359924800	361721.17372851289	135459333.15304399	58646327.777903743	-3.0277203352668702	1.0590711864259916	0.67575886020288511
212360011200	100083.88088210521	135529983.55312008	58695684.044381909	-3.0285429241098498	0.57645014104394321	0.46677747848564605
212360097600	-161584.20640006976	135558956.00328329	58726990.315189399	-3.0284335929660005	0.094255040795949305	0.25791378552079181
212360184000	-423202.64751218964	135546274.67567557	58740251.293880709	-3.0273937545345384	-0.38780631259858783	0.049041321102942508
212360270400	-684691.02611993672	135491938.52178106	58735460.761785887	-3.0254225583314609	-0.87002569508862837	-0.15996635427920783
212360356800	-945968.75497986446	135395921.26673126	58712601.561552688	-3.0225168869065269	-1.3526954332040384	-0.36923608111711187
212360443200	-1206954.8781864981	135258171.32005453	58671645.544313326	-3.018671337233604	-1.8361093785258071	-0.57889552429409741
212360529600	-1467567.8734895727	135078611.60091874	58612553.47982043	-3.0138781870086331	-2.3205638988665389	-0.78907360481678845
212360616000	-1727725.4498544345	134857139.27709273	58535274.928870171	-3.0081273454600113	-2.8063588877808341	-0.99990094059605072
212360702400	-1987344.3389120214	134593625.41681379	58439748.077564247	-3.0014062880804362	-3.2937988007613401	-1.2115102999390199
212360788800	-2246340.0833128393	134287914.54643661	58325899.530540355	-2.9936999743362351	-3.7831937352553671	-1.4240370752416076
212360875200	-2504626.8130526897	133939824.11703123	58193644.063903071	-2.9849907474631214	-4.2748605500034538	-1.6376197749968491
212360961600	-2762117.0158511642	133549143.86796935	58042884.333110265	-2.9752582148353524	-4.7691240482483641	-1.8524005448603729
212361048000	-3018721.2942344151	133115635.08785924	57873510.535444684	-2.9644791074497223	-5.266318225296053	-2.0685257180861196
212361134400	-3274348.1098571825	132639029.76416051	57685400.023353912	-2.9526271165409694	-5.766787597075151	-2.286146402684698
212361220800	-3528903.5135931917	132119029.61227514	57478416.864567116	-2.9396727049972995	-6.2708886243558206	-2.5054191118216425
212361307200	-3782290.8573270976	131555304.978292	57252411.346174866	-2.9255828909402877	-6.7789912442039926	-2.7265064426584669
212361393600	-4034410.4852363239	130947493.60547304	57007219.41822046	-2.9103210002826727	-7.2914805260981392	-2.9495778114132833
212361480000	-4285159.4038236793	130295199.24781901	56742662.069532767	-2.8938463843836315	-7.8087584760725353	-3.1748102550388899
212361566400	-4534430.9239822663	129597990.1253327	56458544.632987581	-2.8761140985869997	-8.3312460035427769	-3.4023893061683781
212361652800	-4782114.2751975404	128855397.19665599	56154656.009670138	-2.8570745362245842	-8.8593850832549421	-3.6325099557681457
212361739200	-5028094.1845058827	128066912.23968357	55830767.80733873	-2.8366730121784083	-9.3936411342474884	-3.8653777134026441
212361825600	-5272250.4181634942	127231985.7126379	55486633.381125577	-2.8148492886063736	-9.9345056543853651	-4.1012097823424654
212361912000	-5514457.278484839	126350024.37865242	55121986.768590778	-2.7915370344706578	-10.482499144209518	-4.3402363647304698
212361998400	-5754583.0516324062	125420388.66072758	54736541.504475437	-2.7666632086050411	-11.038174369067006	-4.5827021187502837
212362084800	-5992489.3982984563	124442389.6984477	54329989.30218289	-2.7401473543734931	-11.602120009991333	-4.828867790513784
212362171200	-6228030.6787421359	123415286.07169376	53901998.586318485	-2.7119007916307996	-12.174964764290918	-5.0790120480949188
212362257600	-6461053.2029736126	122338280.14818136	53452212.856928937	-2.6818256888069025	-12.757381969551425	-5.3334335508658617
212362344000	-6691394.3949272623	121210514.00567783	52980248.863354549	-2.649813994502864	-13.350094837686932	-5.5924532931376945
212362430400	-6918881.8579977825	120031064.86883599	52485694.560773797	-2.6157462036488974	-13.953882403640669	-5.856417269200425
212362516800	-7143332.3245903021	118798940.00272493	51968106.823110126	-2.5794899283448363	-14.569586307560449	-6.1256995133715773
212362603200	-7364550.4733638996	117513070.9745497	51427008.872794345	-2.5408982364092392	-15.1981185643751	-6.4007055843747471
212362689600	-7582327.5912878141	116172307.19491637	50861887.387348384	-2.4998077128355543	-15.840470498271298	-6.6818765741409401
212362776000	-7796440.053776416	114775408.63212337	50272189.234736368	-2.4560361889957059	-16.497723059155561	-6.9696937390138824
212362862400	-8006647.5918955663	113321037.56618258	49657317.777525187	-2.4093800711342137	-17.171058789789395	-7.2646838746448283
212362948800	-8212691.3092763545	111807749.22022326	49016628.672857635	-2.3596111828129778	-17.861775775122148	-7.567425584289432
212363035200	-8414291.4005265683	110233981.09314254	48349425.088491663	-2.3064730149896948	-18.571303975255681	-7.8785566220032619
212363121600	-8611144.5153422859	108598040.76079299	47654952.230111077	-2.2496762489737061	-19.301224451757481	-8.1987825411720809
212363208000	-8802920.6993217766	106898091.86107646	46932391.051677957	-2.1888933809150073	-20.053292127034847	-8.5288869377418521
212363294400	-8989259.8232689016	105132137.93590511	46180851.000851184	-2.1237522291210622	-20.829462875625858	-8.8697436498387727
212363380800	-9169767.3926974218	103298003.71600854	45399361.61238125	-2.0538280414378889	-21.631925970472413	-9.2223313771748252
212363467200	-9344009.6030586008	101393313.31549054	44586862.708938554	-1.9786338335565434	-22.463143206813651	-9.587751319581697
212363553600	-9511507.4668300766	99415464.69677867	43742192.919983931	-1.897608473716538	-23.325896405845207	-9.9672486066654873
212363640000	-9671729.7902299967	97361599.603210196	42864076.155048303	-1.8101018702155638	-24.223345524963761	-10.362238529231798
212363726400	-9824084.7155864853	95228567.901072621	41951105.552729614	-1.7153563955759019	-25.159100336237447	-10.774338917361629
212363812800	-9967909.4556290023	93012884.997732788	41001724.301087782	-1.6124833707531776	-26.137309623135419	-11.205410460381922
212363899200	-10102457.725022575	90710680.628315717	40014202.554382019	-1.5004329900810358	-27.16277323434516	-11.657607397244787
212363985600	-10226884.21250244	88317636.70326224	38986609.399545647	-1.3779554221874337	-28.241084350857715	-12.133441925884966
212364072000	-10340225.199487627	85828911.206364185	37916778.504392274	-1.2435498771667615	-29.378812183780884	-12.635866987184528
212364158400	-10441374.097941684	83239044.062446967	36802265.592029333	-1.0953970089228626	-30.583739570553689	-13.168384021981028
212364244800	-10529050.192962294	80541839.388773113	35640295.199111849	-0.93126784669513774	-31.865176305227003	-13.735185213663804
212364331200	-10601758.15219306	77730216.333360463	34427693.166105434	-0.74839904358148346	-33.234378811746659	-14.341344206222457
212364417600	-10657734.763093514	74796017.499926284	33160799.841256563	-0.54331876807076707	-34.705122073215847	-14.993076307857146
212364504000	-10694877.650917934	71729758.929835677	31835356.679136671	-0.31159854057376424	-36.294494479814389	-15.69810055710937
212364590400	-10710647.990639396	68520297.989703819	30446355.41700007	-0.047490962971083024	-38.024027256157339	-16.466154886835561
212364676800	-10701934.710271858	65154383.000823267	28987833.268889014	0.25661383136249899	-39.921340718291859	-17.309748140229207
212364763200	-10664859.948524879	61616027.870266967	27452588.110645231	0.611030045615368	-42.022615631625939	-18.245290851885706
212364849600	-10594491.729619812	57885619.188295797	25831771.135564201	1.0301296671103379	-44.376433686976192	-19.294855714427051
212364936000	-10484403.95011716	53938598.633116826	24114284.6153493	1.5346171201548218	-47.049995909000103	-20.489034047429691
212365022400	-10325972.348930286	49743439.414654806	22285854.958605997	2.1555634809738899	-50.139705006635822	-21.871808576400483
212365108800	-10107185.333976775	45258381.676214851	20327533.453088332	2.9420548460684808	-53.790317406160483	-23.509397121220285
212365195200	-9810492.2084550485	40425826.521920256	18213113.872938361	3.9769803372679697	-58.232428212409246	-25.507620405364158
212365281600	-9408539.7097681295	35161886.519408852	15904300.809975853	5.4135135142487956	-63.863833544460476	-28.049758092155862
212365368000	-8854590.1919066012	29334572.751764834	13340574.85196471	7.5738417980578827	-71.453502148023077	-31.491973413830415
212365454400	-8056492.577067297	22709890.119504426	10413978.687791841	11.289394602545865	-82.77758225702739	-36.66317910100566
212365540800	-6778263.0497405278	14774075.905920502	6885067.2693105601	19.715803226015968	-103.53667810162547	-46.258716232851
212365627200	-3716367.6310176239	3521888.5535960472	1791857.3109017047	77.592340274485039	-183.99354127782331	-85.256236502631282
212365713600	5799411.300254453	10691218.180170773	4215025.196034492	28.791564521799344	123.86308315143665	51.585629970660527
212365800000	7485938.8242431479	19728709.839701828	8008588.2978397077	13.766223932317807	91.118284509865603	38.479760807941332
212365886400	8428381.0562190358	26907767.588947926	11050536.147133004	8.6920534620150427	76.455942866145861	32.492712970386314
212365972800	9053907.6896801237	33094653.395226758	13685456.627781749	6.0206107975840313	67.348388622341332	28.73940538731522
212366059200	9496482.6090732329	38619694.698475696	16046823.314317742	4.336319314425424	60.862891861431713	26.051041795900048
212366145600	9817719.722363295	43654489.787568726	18204544.833984353	3.1629922583496843	55.878034290635355	23.976030740666388
212366232000	10051663.368942214	48302882.494175918	20201159.22956194	2.2918792951555673	51.854148235503708	22.295586893486931
212366318400	10219334.970059806	52633868.873178318	22065044.259449884	1.6158910170015188	48.493044157557655	20.888230293256928
212366404800	10334729.445826981	56696301.451096281	23816356.487008668	1.073981332169289	45.613853550239384	19.679996348566078
212366491200	10407686.956549305	60526407.13120009	25470081.69643946	0.62860108646595314	43.09920477210953	18.622738878089493
212366577600	10445419.911180859	64152012.197370224	27037755.431056149	0.25528411109296201	40.868922369837819	17.683484859560938
212366664000	10453390.549514746	67595090.259941638	28528503.691172685	-0.062648846050437842	38.865984173639944	16.83873158860694
212366750400	10435846.602727205	70873385.416204378	29949707.584675591	-0.33699106033220932	37.04849098299308	16.071176413279971
212366836800	10396164.380092893	74001492.66300033	31307446.698523678	-0.5763357068931847	35.384815978968767	15.367736621389865
212366923200	10337077.353729343	76991603.401752651	32606805.617759719	-0.78710415061335282	33.850540485279545	14.718295920953487
212367009600	10260833.553230908	79854035.584495917	33852092.268029593	-0.97419894255980044	32.426444431647795	14.114880847414343
212367096000	10169307.011112079	82597620.427748084	35046997.426326521	-1.1414328900413533	31.097146061264638	13.55110232976269
212367182400	10064078.589217169	85229990.78728649	36194713.832451634	-1.2918193733016359	29.85015569118374	13.021766651395035
212367268800	9946495.8332027327	87757800.335413858	37298026.831910893	-1.427773838064067	28.675201743384726	12.522597973867155
212367355200	9817718.1151868477	90186892.942389235	38359384.505058929	-1.5512567914473627	27.563740648323773	12.050036309123715
212367441600	9678751.235877268	92522435.531364322	39380952.730899349	-1.6638773030867309	26.508593857002907	11.601087715827049
212367528000	9530474.3321170956	94769023.670679346	40364658.994039647	-1.7669692455248953	25.503674564041663	11.173211398569897
212367614400	9373661.0734455585	96930766.488964498	41312227.645000413	-1.8616483433737008	24.543778935788545	10.764233370822684
212367700800	9208996.5560896322	99011355.688650668	42225208.581402898	-1.9488554710081272	23.624424497385142	10.372279558348483
212367787200	9037090.9102153759	101014122.18945314	43105000.80686263	-2.0293899384912573	22.741723513333262	9.9957233418712104
212367873600	8858490.3674718346	102942083.01039493	43952871.943902113	-2.1039353807522883	21.892282703155026	9.6331439761852344
212367960000	8673686.3412121329	104797980.40355501	44769974.533268176	-2.1730801106523421	21.073123009049826	9.2832932976507667
212368046400	8483122.937932143	106584314.74747321	45557359.742790036	-2.2373332767896961	20.281614819479305	8.9450688254708037
212368132800	8287203.2181506911	108303372.37968618	46315988.973839685	-2.2971378069304289	19.515425227671209	8.6174918453022933
212368219200	8086294.4500639597	109957249.30560952	47046743.753892161	-2.352880863642361	18.772474745914845	8.2996894101731691
212368305600	7880732.5475637065	111547871.50028618	47750434.211802721	-2.4049023553039248	18.050901525084413	7.9908794527832532
212368392000	7670825.8417771906	113077012.38688524	48427806.378009617	-2.4535019139915835	17.349031575884727	7.6903583874652188
212368478400	7456858.3048581919	114546307.95531945	49079548.501852818	-2.4989446545171097	16.665353828863591	7.397490720616192
212368564800	7239092.3182968292	115957269.91263369	49706296.549033239	-2.5414659574890512	15.998499116074006	7.1117002897741068
212368651200	7017771.0655255616	117311297.14483517	50308638.994628869	-2.5812754640944684	15.347222369479429	6.8324628394733642
212368737600	6793120.6060247673	118609685.77141774	50887121.029388137	-2.6185604313507271	14.710387452443188	6.5592996917391675
212368824000	6565351.6834632689	119853637.98231468	51442248.257714689	-2.6534885640351442	14.086954176521825	6.2917723256012401
212368910400	6334661.308737413	121044269.83181918	51974489.960014045	-2.6862104162665168	13.475967135358143	6.0294777128092418
212368996800	6101234.1508020433	122182618.13838053	52484281.981541313	-2.7168614372671516	12.876546055349497	5.7720442850111349
212369083200	5865243.7647131979	123269646.60345398	52972029.294662364	-2.7455637210345363	12.287877423984698	5.5191284331105201
212369169600	5626853.6783734439	124306251.26027323	53438108.281009503	-2.7724275087517225	11.709207191795755	5.27041145392021
212369256000	5386218.3598722881	125293265.32712919	53882868.764266863	-2.7975524832183818	11.139834389623719	5.0255968783622418
212369342400	5143484.0797716742	126231463.54804201	54306635.828458272	-2.8210288879958374	10.579105519691483	4.7844081222660968
212369428800	4898789.6842409195	127121566.07434483	54709711.443778388	-2.8429384977353966	10.026409611871264	4.54658641461873
212369515200	4652267.2889432143	127964241.94824089	55092375.925704978	-2.8633554619667514	9.4811738456383559	4.3118889617626177
212369601600	4404042.905401974	128760112.22732715	55454889.243441269	-2.8823470405132428	8.9428596617165415	4.0800873159281297
212369688000	4154237.0088255089	129509752.78930788	55797492.194033459	-2.8999742458288038	8.4109592964721855	3.850965920201225
212369774400	3902965.0513154636	130213696.8615077	56120407.461204357	-2.9162924053057337	7.8849926743277301	3.624320802825332
212369860800	3650337.9331391035	130872437.28513835	56423840.562305488	-2.9313516538423587	7.3645046228607596	3.3999584062705948
212369947200	3396462.4311939394	131486428.55958545	56707980.703056447	-2.9451973661944986	6.8490623550303873	3.1776945276889879
