51.2	-0.13069	-1.03981	-0.384758	-0.345139	
51.3	-0.172558	-1.07111	-0.450777	-0.280313	
51.4	-0.220475	-1.09576	-0.505681	-0.211994	
51.5	-0.273318	-1.11342	-0.549298	-0.14082	
51.6	-0.329955	-1.12385	-0.581522	-0.067635	
51.7	-0.389242	-1.12691	-0.602332	0.00657034	
51.8	-0.450043	-1.12254	-0.611803	0.0807064	
51.9	-0.511231	-1.11081	-0.610116	0.153623	
52	-0.571704	-1.0919	-0.597565	0.224138	
52.1	-0.630395	-1.0661	-0.574558	0.291069	
52.2	-0.686284	-1.03384	-0.541616	0.353251	
52.3	-0.738408	-0.995647	-0.499369	0.409563	
52.4	-0.785872	-0.95216	-0.448543	0.458938	
52.5	-0.827858	-0.904123	-0.389953	0.500388	
52.6	-0.863633	-0.852376	-0.324483	0.533012	
52.7	-0.892556	-0.797842	-0.253069	0.556006	
52.8	-0.914081	-0.741519	-0.176669	0.56868	
52.9	-0.927756	-0.68447	-0.0962368	0.570456	
53	-0.933224	-0.627806	-0.0126811	0.560884	
53.1	-0.930215	-0.572682	0.0731864	0.539639	
53.2	-0.918532	-0.520274	0.160716	0.506537	
53.3	-0.89803	-0.471771	0.249512	0.46155	
53.4	-0.868588	-0.428355	0.339557	0.404833	
53.5	-0.830059	-0.391182	0.431405	0.336803	
53.6	-0.782202	-0.361345	0.526457	0.25828	
53.7	-0.724574	-0.339825	0.627402	0.170823	
53.8	-0.656374	-0.327381	0.738872	0.0774435	
53.9	-0.576202	-0.324337	0.868403	-0.0157499	
54	-0.481715	-0.330108	1.02741	-0.0957516	
54.1	-0.369254	-0.342128	1.23021	-0.133898	
54.2	-0.23401	-0.353502	1.48105	-0.0687365	
54.3	-0.0733179	-0.349024	1.71742	0.200241	
54.4	0.101897	-0.306027	1.72784	0.676691	
54.5	0.260616	-0.217559	1.40921	1.04267	
54.6	0.382406	-0.108369	1.04251	1.09671	
54.7	0.473686	-0.00395668	0.806074	0.975941	
54.8	0.547427	0.0852605	0.683409	0.80562	
54.9	0.612542	0.157081	0.626582	0.631698	
55	0.673814	0.211886	0.602322	0.466064	
55.1	0.733431	0.25063	0.591067	0.310459	
55.2	0.79208	0.274291	0.581556	0.164242	
55.3	0.849577	0.283762	0.567187	0.0265478	
55.4	0.905219	0.279864	0.543906	-0.103231	
55.5	0.957968	0.263369	0.508926	-0.225408	
55.6	1.00653	0.235034	0.459783	-0.34003	
