7.6	0.000149274	-0.000738941
7.7	7.31451e-005	-0.000757381
7.8	2.31393e-006	-0.000640823
7.9	-5.22468e-005	-0.000441145
8	-8.49537e-005	-0.000212356
8.1	-9.53076e-005	-7.77068e-007
8.2	-8.67829e-005	0.000161142
8.3	-6.52932e-005	0.000257156
8.4	-3.7597e-005	0.00028621
8.5	-9.93285e-006	0.000259052
8.6	1.29343e-005	0.000193595
8.7	2.81884e-005	0.000110145
8.8	3.49897e-005	2.73329e-005
8.9	3.41542e-005	-4.07052e-005
9	2.76232e-005	-8.57088e-005
9.1	1.78639e-005	-0.000105335
9.2	7.31956e-006	-0.000102171
9.3	-2.00593e-006	-8.21253e-005
9.4	-8.79069e-006	-5.26297e-005
9.5	-1.24622e-005	-2.09962e-005
9.6	-1.31197e-005	6.81461e-006
9.7	-1.13592e-005	2.69048e-005
9.8	-8.05335e-006	3.76254e-005
9.9	-4.13621e-006	3.93321e-005
10	-4.27395e-007	3.38518e-005
10.1	2.48231e-006	2.38214e-005
10.2	4.279e-006	1.2042e-005
10.3	4.91467e-006	9.57427e-007
10.4	4.55289e-006	-7.68364e-006
10.5	3.49081e-006	-1.29656e-005
10.6	2.07648e-006	-1.47677e-005
10.7	6.36775e-007	-1.3598e-005
10.8	-5.73956e-007	-1.03578e-005
10.9	-1.40073e-006	-6.09331e-006
11	-1.79129e-006	-1.78124e-006
11.1	-1.78091e-006	1.82331e-006
11.2	-1.46574e-006	4.265e-006
11.3	-9.71883e-007	5.39629e-006
11.4	-4.26589e-007	5.3304e-006
11.5	6.39662e-008	4.36045e-006
11.6	4.28037e-007	2.86654e-006
11.7	6.32585e-007	1.22969e-006
11.8	6.79864e-007	-2.3408e-007
11.9	5.9873e-007	-1.31298e-006
12	4.33401e-007	-1.91146e-006
12.1	2.32214e-007	-2.03933e-006
12.2	3.83146e-008	-1.7853e-006
12.3	-1.16562e-007	-1.28307e-006
12.4	-2.1488e-007	-6.77684e-007
12.5	-2.52991e-007	-9.78627e-008
12.6	-2.38487e-007	3.62384e-007
12.7	-1.86255e-007	6.51799e-007
12.8	-1.14184e-007	7.60658e-007
12.9	-3.93757e-008	7.12673e-007
13	2.46197e-008	5.53036e-007
13.1	6.9307e-008	3.35562e-007
13.2	9.1521e-008	1.11379e-007
13.3	9.27185e-008	-7.92575e-008
13.4	7.76389e-008	-2.11356e-007
13.5	5.27144e-008	-2.75905e-007
13.6	2.45618e-008	-2.77665e-007
13.7	-1.20253e-009	-2.31109e-007
13.8	-2.0696e-008	-1.55641e-007
13.9	-3.20314e-008	-7.10836e-008
14	-3.51733e-008	5.83687e-009
14.1	-3.15079e-008	6.36477e-008
14.2	-2.32695e-008	9.6873e-008
14.3	-1.29557e-008	1.05567e-007
14.4	-2.83415e-009	9.40032e-008
14.5	5.3943e-009	6.8944e-008
14.6	1.07557e-008	3.78886e-008
14.7	1.29997e-008	7.60547e-009
14.8	1.24731e-008	-1.68627e-008
14.9	9.91856e-009	-3.26634e-008
15	6.25417e-009	-3.91107e-008
15.1	2.37323e-009	-3.72935e-008
15.2	-1.00378e-009	-2.94703e-008
15.3	-3.41286e-009	-1.84042e-008
15.4	-4.66622e-009	-6.76749e-009
15.5	-4.81961e-009	3.29811e-009
15.6	-4.10547e-009	1.04259e-008
15.7	-2.85114e-009	1.40776e-008
15.8	-1.40015e-009	1.44413e-008
15.9	-4.90907e-011	1.22281e-008
16	9.92472e-010	8.42622e-009
16.1	1.61769e-009	4.06547e-009
16.2	1.8167e-009	2.96476e-011
16.3	1.65547e-009	-3.06148e-009
16.4	1.24658e-009	-4.89698e-009
16.5	7.18883e-010	-5.45573e-009
16.6	1.91349e-010	-4.94176e-009
16.7	-2.45039e-010	-3.69627e-009
16.8	-5.36456e-010	-2.10622e-009
16.9	-6.66742e-010	-5.27022e-010
17	-6.51346e-010	7.71432e-010
17.1	-5.27209e-010	1.63123e-009
17.2	-3.41331e-010	2.00726e-009
17.3	-1.40317e-010	1.94852e-009
17.4	3.75952e-011	1.56747e-009
17.5	1.67152e-010	1.00566e-009
17.6	2.37384e-010	4.02605e-010
17.7	2.50136e-010	-1.27989e-010
17.8	2.16735e-010	-5.11635e-010
17.9	1.53802e-010	-7.16722e-010
18	7.91474e-011	-7.49892e-010
18.1	8.41057e-012	-6.45894e-010
18.2	-4.71294e-011	-4.54958e-010
